what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273716613475
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1273716621041
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273716629916
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273716649648
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716718055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716756856
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273716759402
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716805789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716806560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716806944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716849548
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716863997
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716864824
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716865178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716865628
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716887330
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716899511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716904856
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273716912743
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273716919427
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717026508
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717043691
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717122206
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273717123006
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717127471
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273717128477
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717169268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717185741
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717258028
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717272143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717306367
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717327941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717340856
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717356418
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717367071
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717418350
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717433325
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273717433991
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717435934
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717451662
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273717452427
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273717459836
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717460577
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717478818
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1273717509977
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717520970
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717521902
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717522675
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717526315
activated,editor,org.eclipse.xtext.xtext.ui,0.7.2.v200908120607,"org.eclipse.xtext.Xtext",1273717527075
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717530373
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717542869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717561380
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717562080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717563446
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717565441
activated,editor,org.eclipse.xpand.ui,0.7.2.v200908120436,"org.eclipse.xpand.ui.XpandEditor",1273717567796
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717569525
activated,editor,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui.editor.CEditor",1273717570387
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717577394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717608712
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717609114
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1273717610302
